##[["GX taxonomy analysis report", 3, 1], {"git-rev": "v0.5.5-9-gfc836c1", "run-date": "Sat Oct 11 22:07:47 2025", "db": {"build-date": "2023-01-24", "seqs": 3025824, "Gbp": 709.264}, "run-info": {"agg-cvg": 0.523371, "asserted-div": "anml:insects", "inferred-primary-divs": ["anml:insects"], "corrected-primary-divs": ["anml:insects"], "genome-hash": "5d500aa9f0d02343"}}]
#seq-id	seq-len	(xp,lc,co,n,mt,pt,pm)-len	cvg-by-all	sep1	tax-name-1	tax-id-1	div-1	cvg-by-div-1	cvg-by-tax-1	score-1	sep2	tax-id-2	div-2	cvg-by-div-2	cvg-by-tax-2	score-2	sep3	tax-id-3	div-3	cvg-by-div-3	cvg-by-tax-3	score-3	sep4	tax-id-4	div-4	cvg-by-div-4	cvg-by-tax-4	score-4	sep5	reserved	result	div	div_pct_cvg
ptg007385l	66561	0,66561,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007386l	22165	0,22165,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007387l	31241	0,31241,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007388l	30163	0,30163,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007389l	34006	0,34006,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007390l	39904	0,39904,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007391l	29493	0,29493,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007392l	50311	0,50311,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007393l	34520	0,34520,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007394l	19647	0,19647,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007395l	31642	0,31642,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007396l	47558	0,47558,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007397l	40449	0,40449,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007398l	28090	0,28090,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007399l	39268	0,39268,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007400l	40824	1890,109,0,0,0,0,0	40734	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	40734	37701	1299	|	1532454	prok:a-proteobacteria	40734	37459	1291	|	2795564	anml:insects	14140	10594	363	|	197161	anml:insects	14140	1959	205	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007401l	34150	26871,7,2020,0,0,0,0	7547	|	Teleogryllus occipitalis	470939	anml:insects	6509	5217	360	|	431949	anml:insects	6509	2114	238	|	46514	anml:echinoderms	2214	2214	188	|	34573	anml:molluscs	2636	1688	141	|	n/a	repeat	anml:insects	19
ptg007402l	30443	2599,27844,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007403l	56616	0,56616,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007404l	33428	0,33428,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007405l	68301	0,68301,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007406l	23521	0,23521,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007407l	39547	0,39547,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007408l	33486	0,33486,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007409l	38414	0,38414,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007410l	30135	0,30135,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007411l	28462	0,28462,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007412l	20518	0,20518,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007413l	38001	0,38001,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007414l	36703	0,36703,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007415l	32220	0,32220,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007416l	46929	0,46929,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007417l	21468	0,21468,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007418l	39419	0,39419,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007419l	23953	0,23953,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007420l	26726	0,26726,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007421l	26475	0,26475,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007422l	30887	0,30887,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007423l	25746	0,25746,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007424l	23909	0,23909,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007425l	56499	0,56499,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007426l	32666	0,32666,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007427l	36443	0,36443,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007428l	19938	0,19938,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007429l	29300	0,29300,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007430l	37428	0,37428,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007431l	24557	0,24557,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007432l	37892	0,37892,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007433l	27016	0,27016,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007434l	29330	0,29330,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007435l	48730	0,48730,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007436l	29365	0,29365,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007437l	26711	0,26711,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007438l	34316	0,34316,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007439l	21170	0,21170,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007440l	34654	0,34654,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg007441l	26398	912,0,0,0,0,0,0	26358	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	26348	25242	1054	|	2748871	prok:a-proteobacteria	26348	24178	1040	|	6293	anml:nematodes	9854	5209	179	|	221926	anml:nematodes	9854	1909	133	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007442l	32197	0,0,0,0,0,0,0	32197	|	Delftia acidovorans	80866	prok:b-proteobacteria	32197	32197	1269	|	180282	prok:b-proteobacteria	32197	28914	1188	|	1946568	prok:bacteria	6123	5648	154	|	319939	prok:g-proteobacteria	16483	3572	147	|	n/a	contaminant(div)	prok:b-proteobacteria	100
ptg007443l	33180	2807,0,360,0,0,0,0	32862	|	Wolbachia endosymbiont of Spodoptera picta	2769078	prok:a-proteobacteria	32862	27529	1077	|	2954021	prok:a-proteobacteria	32862	29238	1066	|	27457	anml:insects	12525	3861	199	|	6279	anml:nematodes	9454	2145	136	|	n/a	contaminant(div)	prok:a-proteobacteria	99
ptg007444l	33151	1368,0,260,0,0,0,0	33117	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	33117	31363	1138	|	109663	prok:a-proteobacteria	33117	27215	1101	|	1766051	anml:nematodes	17045	8794	236	|	221926	anml:nematodes	17045	6749	212	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007445l	26686	1644,86,0,0,0,0,0	26635	|	Wolbachia endosymbiont of Spodoptera picta	2769078	prok:a-proteobacteria	26635	23717	1030	|	2953997	prok:a-proteobacteria	26635	23364	1030	|	6287	anml:nematodes	6588	3325	131	|	431949	anml:insects	5313	1516	108	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007446l	21095	1652,0,0,0,0,0,0	20932	|	Wolbachia endosymbiont of Spodoptera picta	2769078	prok:a-proteobacteria	20923	18136	912	|	109663	prok:a-proteobacteria	20923	17255	900	|	431949	anml:insects	4465	1945	110	|	6279	anml:nematodes	3408	1149	88	|	n/a	contaminant(div)	prok:a-proteobacteria	99
ptg007447l	35333	1880,0,0,0,0,0,0	34961	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	34907	29381	1145	|	2954010	prok:a-proteobacteria	34907	29003	1142	|	28612	anml:insects	11923	6325	156	|	6287	anml:nematodes	4253	1738	110	|	n/a	contaminant(div)	prok:a-proteobacteria	99
ptg007448l	33109	1695,0,0,0,0,0,0	33081	|	Wolbachia endosymbiont (group B) of Agriphila straminella	2953972	prok:a-proteobacteria	33081	29056	1076	|	2954030	prok:a-proteobacteria	33081	27506	1056	|	28612	anml:insects	9711	5918	184	|	6279	anml:nematodes	6299	3533	154	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007449l	31276	421,0,0,0,0,0,0	31238	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	31223	30182	1186	|	109663	prok:a-proteobacteria	31223	30448	1171	|	28612	anml:insects	8761	5351	176	|	6279	anml:nematodes	9562	5001	167	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007450l	32027	788,0,0,0,0,0,0	31997	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	31979	29664	1095	|	2953997	prok:a-proteobacteria	31979	28808	1071	|	197043	anml:insects	8382	2941	131	|	2935082	prok:mycoplasmas	4487	4221	130	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007451l	36798	2465,0,120,0,0,0,0	36798	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	36798	31430	1091	|	2953997	prok:a-proteobacteria	36798	31143	1067	|	2795564	anml:insects	15280	5973	212	|	197043	anml:insects	15280	3380	149	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007452l	28502	1690,0,0,0,0,0,0	28479	|	Wolbachia endosymbiont of Spodoptera picta	2769078	prok:a-proteobacteria	28479	22628	960	|	2748871	prok:a-proteobacteria	28479	22181	958	|	197043	anml:insects	6461	2715	129	|	221926	anml:nematodes	5136	1418	121	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007453l	40004	2465,0,380,0,0,0,0	39986	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	39986	35418	1155	|	2953997	prok:a-proteobacteria	39986	34400	1123	|	2795564	anml:insects	14324	4935	205	|	197043	anml:insects	14324	3498	151	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007454l	30326	1880,0,0,0,0,0,0	30179	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	30179	24120	1034	|	2748871	prok:a-proteobacteria	30179	24953	1018	|	28612	anml:insects	11746	5968	155	|	197043	anml:insects	11746	3180	132	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007455l	29589	313,0,160,0,0,0,0	29580	|	Wolbachia endosymbiont of Anopheles demeilloni	2748871	prok:a-proteobacteria	29580	28079	1020	|	2954012	prok:a-proteobacteria	29580	25857	981	|	2795564	anml:insects	17642	7399	287	|	72781	anml:insects	17642	5567	253	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007456l	31404	958,0,0,0,0,0,0	31383	|	Wolbachia endosymbiont (group B) of Chorthippus parallelus	2953997	prok:a-proteobacteria	31383	28805	1016	|	214474	prok:a-proteobacteria	31383	26929	1005	|	114398	anml:insects	11484	2697	190	|	949124	virs:prokaryotic viruses	1276	1276	184	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007457l	47813	566,359,0,0,0,0,0	47752	|	Wolbachia endosymbiont (group B) of Ischnura elegans	2954021	prok:a-proteobacteria	47736	39049	1275	|	2954010	prok:a-proteobacteria	47736	44940	1273	|	2795564	anml:insects	30593	9726	421	|	28612	anml:insects	30593	11569	302	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007458l	32353	1801,0,0,0,0,0,0	32334	|	Wolbachia endosymbiont of Homalodisca vitripennis	1532454	prok:a-proteobacteria	32334	20230	881	|	2954021	prok:a-proteobacteria	32334	20742	865	|	949124	virs:prokaryotic viruses	3251	3251	374	|	2795564	anml:insects	16228	7399	350	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007459l	38425	3460,0,340,0,0,0,0	38270	|	Wolbachia endosymbiont (group B) of Chorthippus parallelus	2953997	prok:a-proteobacteria	38270	26765	935	|	214474	prok:a-proteobacteria	38270	22558	914	|	2795564	anml:insects	22718	13587	370	|	949124	virs:prokaryotic viruses	6071	6071	329	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007460l	26471	3302,0,0,0,0,0,0	26409	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	26402	18498	943	|	2954030	prok:a-proteobacteria	26402	21492	940	|	28612	anml:insects	11140	6393	168	|	2795564	anml:insects	11140	3025	159	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007461l	57203	351,225,0,0,0,0,0	57169	|	Wolbachia endosymbiont (group B) of Ischnura elegans	2954021	prok:a-proteobacteria	57169	54270	1408	|	2748871	prok:a-proteobacteria	57169	52830	1406	|	2795564	anml:insects	30051	15719	417	|	72781	anml:insects	30051	6222	263	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007462l	23166	2420,0,0,0,0,0,0	21630	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	21601	16910	881	|	2954010	prok:a-proteobacteria	21601	16330	865	|	197043	anml:insects	6190	3543	139	|	2935082	prok:mycoplasmas	3959	3959	131	|	n/a	contaminant(div)	prok:a-proteobacteria	93
ptg007463l	36342	347,109,180,0,0,0,0	36323	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	36323	34387	1163	|	357143	prok:a-proteobacteria	36323	32560	1154	|	2795564	anml:insects	17800	11252	366	|	197161	anml:insects	17800	1534	176	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007464l	26622	410,0,160,0,0,0,0	26589	|	Wolbachia endosymbiont (group B) of Eucosma cana	2954012	prok:a-proteobacteria	26587	23549	821	|	2953972	prok:a-proteobacteria	26587	24647	806	|	2795564	anml:insects	14946	9149	386	|	1035111	anml:insects	14946	5759	314	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007465l	38200	743,0,0,0,0,0,0	38185	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	38185	34648	1094	|	2953997	prok:a-proteobacteria	38185	33646	1061	|	2795564	anml:insects	20028	10293	339	|	72781	anml:insects	20028	4298	252	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007466l	34256	1707,0,400,0,0,0,0	34234	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	34234	31054	1018	|	2953972	prok:a-proteobacteria	34234	24782	946	|	2795564	anml:insects	17265	7612	299	|	197043	anml:insects	17265	6378	189	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007467l	33519	1113,104,0,0,0,0,0	33494	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	33494	27429	772	|	1532454	prok:a-proteobacteria	33494	23651	759	|	949124	virs:prokaryotic viruses	13059	12456	434	|	949126	virs:prokaryotic viruses	13059	3885	336	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007468l	39596	1739,0,420,0,0,0,0	39596	|	Wolbachia endosymbiont (group B) of Phalera bucephala	2954043	prok:a-proteobacteria	39592	32045	982	|	368602	prok:a-proteobacteria	39592	26505	953	|	218467	anml:insects	14607	5140	193	|	197161	anml:insects	14607	2901	180	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007469l	30605	1629,0,180,0,0,0,0	30583	|	Wolbachia endosymbiont (group B) of Chorthippus parallelus	2953997	prok:a-proteobacteria	30583	28264	1058	|	2953972	prok:a-proteobacteria	30583	26214	1048	|	6293	anml:nematodes	9256	4782	190	|	114398	anml:insects	9969	2655	189	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007470l	33285	479,116,340,0,0,0,0	33283	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	33283	30800	1133	|	2954021	prok:a-proteobacteria	33283	31982	1124	|	72781	anml:insects	22512	17162	450	|	7217	anml:insects	22512	6438	274	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007471l	21945	247,0,0,0,0,0,0	21935	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	21935	21276	944	|	2953997	prok:a-proteobacteria	21935	19946	909	|	31241	anml:nematodes	6228	4668	148	|	1238	prok:g-proteobacteria	3805	2112	82	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007472l	48485	379,0,0,0,0,0,0	48464	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	48464	47465	1420	|	2954012	prok:a-proteobacteria	48464	46024	1397	|	2795564	anml:insects	27170	11477	331	|	28612	anml:insects	27170	8033	214	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007473l	48517	975,89,0,0,0,0,0	48517	|	Wolbachia endosymbiont of Anopheles demeilloni	2748871	prok:a-proteobacteria	48497	44632	1386	|	214474	prok:a-proteobacteria	48497	43875	1382	|	31241	anml:nematodes	16715	8475	165	|	597456	anml:insects	7649	776	162	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007474l	33845	406,0,0,0,0,0,0	33818	|	Wolbachia endosymbiont (group B) of Chorthippus parallelus	2953997	prok:a-proteobacteria	33818	31578	1103	|	2769078	prok:a-proteobacteria	33818	31255	1093	|	931172	anml:insects	8191	2024	173	|	949124	virs:prokaryotic viruses	915	915	166	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007475l	34136	334,0,260,0,0,0,0	34131	|	Wolbachia endosymbiont (group B) of Agriphila straminella	2953972	prok:a-proteobacteria	34131	31154	1041	|	2954030	prok:a-proteobacteria	34131	27910	1009	|	2795564	anml:insects	23821	11653	339	|	431949	anml:insects	23821	8472	318	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007476l	46300	1479,80,260,0,0,0,0	46187	|	Wolbachia endosymbiont (group B) of Chorthippus parallelus	2953997	prok:a-proteobacteria	46187	43324	1324	|	2953972	prok:a-proteobacteria	46187	39682	1310	|	2795564	anml:insects	15138	8549	346	|	1766051	anml:nematodes	15139	5473	193	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007477l	45713	3760,0,0,0,0,0,0	45697	|	Wolbachia endosymbiont of Drosophila mauritiana	109663	prok:a-proteobacteria	45697	39096	1189	|	214474	prok:a-proteobacteria	45697	38759	1181	|	949124	virs:prokaryotic viruses	14818	14818	726	|	72781	anml:insects	22945	12653	362	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007478l	27078	2142,0,1380,0,0,0,0	27058	|	Wolbachia endosymbiont (group B) of Agriphila straminella	2953972	prok:a-proteobacteria	27058	24042	937	|	1532454	prok:a-proteobacteria	27058	26144	903	|	949124	virs:prokaryotic viruses	7329	7256	538	|	2795564	anml:insects	14907	8619	528	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007479l	26118	1298,0,0,0,0,0,0	26118	|	Wolbachia endosymbiont (group B) of Chorthippus parallelus	2953997	prok:a-proteobacteria	26118	24004	1011	|	2953972	prok:a-proteobacteria	26118	22415	996	|	2795564	anml:insects	9119	5510	201	|	96803	anml:crustaceans	1567	1567	167	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007480l	26162	231,0,0,0,0,0,0	26138	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	26138	25187	1004	|	2954010	prok:a-proteobacteria	26138	23180	966	|	1766051	anml:nematodes	8573	5784	184	|	72781	anml:insects	8790	2417	161	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007481l	23119	347,109,0,0,0,0,0	23111	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	23111	21902	944	|	2748871	prok:a-proteobacteria	23111	20754	942	|	2795564	anml:insects	12716	8939	348	|	197161	anml:insects	12716	1674	190	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007482l	33143	1058,0,0,0,0,0,0	33111	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	33111	28788	1115	|	2954012	prok:a-proteobacteria	33111	31043	1112	|	1766051	anml:nematodes	7700	5639	176	|	597456	anml:insects	6738	704	162	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007483l	31440	305,0,400,0,0,0,0	31416	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	31384	19176	783	|	2954010	prok:a-proteobacteria	31384	26331	773	|	2795564	anml:insects	15361	5955	303	|	218467	anml:insects	15361	3328	185	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007484l	35669	298,0,0,0,0,0,0	35648	|	Wolbachia endosymbiont (group B) of Erebia ligea	2954010	prok:a-proteobacteria	35648	33221	1207	|	2953972	prok:a-proteobacteria	35648	32558	1195	|	1437191	anml:insects	7117	4140	175	|	6282	anml:nematodes	4599	1194	88	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007485l	34489	1894,0,180,0,0,0,0	34093	|	Wolbachia endosymbiont (group B) of Agriphila straminella	2953972	prok:a-proteobacteria	33937	26901	1088	|	2954021	prok:a-proteobacteria	33937	26974	1081	|	1437191	anml:insects	9238	4183	164	|	197043	anml:insects	9238	2699	134	|	n/a	contaminant(div)	prok:a-proteobacteria	98
ptg007486l	27855	0,0,0,0,0,0,0	27835	|	Wolbachia endosymbiont of Laodelphax striatellus	368602	prok:a-proteobacteria	27835	24529	981	|	214474	prok:a-proteobacteria	27835	21667	969	|	931172	anml:insects	10795	2669	308	|	197043	anml:insects	10795	3611	150	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007487l	28435	339,0,280,0,0,0,0	28434	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	28434	24547	949	|	2953997	prok:a-proteobacteria	28434	22669	877	|	221926	anml:nematodes	4520	1875	128	|	2935082	prok:mycoplasmas	3828	3828	117	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007488l	27567	409,0,0,0,0,0,0	27548	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	27548	24213	956	|	2953997	prok:a-proteobacteria	27548	25197	936	|	949124	virs:prokaryotic viruses	1275	1275	183	|	931172	anml:insects	8060	2064	175	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007489l	43702	2163,0,0,0,0,0,0	43666	|	Wolbachia endosymbiont (group B) of Ischnura elegans	2954021	prok:a-proteobacteria	43666	41935	1246	|	2954030	prok:a-proteobacteria	43666	36398	1245	|	2795564	anml:insects	20758	10015	341	|	72781	anml:insects	20758	2287	170	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007490l	35649	213,104,160,0,0,0,0	35625	|	Wolbachia endosymbiont (group B) of Agriphila straminella	2953972	prok:a-proteobacteria	35619	32133	940	|	2953997	prok:a-proteobacteria	35619	30157	914	|	2795564	anml:insects	27146	12606	347	|	72781	anml:insects	27146	7772	324	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007491l	36297	340,0,0,0,0,0,0	36283	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	36282	33291	1125	|	2748871	prok:a-proteobacteria	36282	30889	1064	|	931172	anml:insects	15892	3719	327	|	197043	anml:insects	15892	5162	185	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007492l	36490	340,0,0,0,0,0,0	36475	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	36466	34329	1159	|	368602	prok:a-proteobacteria	36466	30348	1105	|	931172	anml:insects	15721	3757	323	|	1766051	anml:nematodes	10992	6414	202	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007493l	42613	3458,0,0,0,0,0,0	42611	|	Wolbachia endosymbiont of Drosophila mauritiana	109663	prok:a-proteobacteria	42611	38061	1125	|	2954021	prok:a-proteobacteria	42611	38314	1125	|	949124	virs:prokaryotic viruses	10311	10311	555	|	72781	anml:insects	20833	12913	363	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007494l	24975	1306,0,280,0,0,0,0	24951	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	24951	23444	974	|	1532454	prok:a-proteobacteria	24951	23339	940	|	1766051	anml:nematodes	13948	4460	177	|	96803	anml:crustaceans	2270	2270	167	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007495l	35203	1518,0,0,0,0,0,0	35203	|	Wolbachia endosymbiont (group B) of Phalera bucephala	2954043	prok:a-proteobacteria	35203	28935	1155	|	2954021	prok:a-proteobacteria	35203	30344	1136	|	221926	anml:nematodes	8208	3957	185	|	197043	anml:insects	8283	3035	134	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007496l	20935	0,0,0,0,0,0,0	20924	|	Wolbachia endosymbiont of Drosophila mauritiana	109663	prok:a-proteobacteria	20924	19652	950	|	2954010	prok:a-proteobacteria	20924	20377	942	|	2795564	anml:insects	8324	2207	158	|	72781	anml:insects	8324	1980	157	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007497l	38964	3081,0,260,0,0,0,0	38723	|	Wolbachia endosymbiont (group B) of Ischnura elegans	2954021	prok:a-proteobacteria	38635	32044	1144	|	2953997	prok:a-proteobacteria	38635	33570	1144	|	2795564	anml:insects	12586	8085	260	|	197043	anml:insects	12586	3991	164	|	n/a	contaminant(div)	prok:a-proteobacteria	99
ptg007498l	44780	2475,0,400,0,0,0,0	44771	|	Wolbachia endosymbiont (group B) of Chorthippus parallelus	2953997	prok:a-proteobacteria	44771	38480	1284	|	116598	prok:a-proteobacteria	44771	42651	1269	|	2795564	anml:insects	23646	8422	286	|	28612	anml:insects	23646	9653	223	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007499l	31272	2607,0,0,0,0,0,0	30983	|	Wolbachia endosymbiont (group B) of Agriphila straminella	2953972	prok:a-proteobacteria	30983	24518	1056	|	2953997	prok:a-proteobacteria	30983	27299	1055	|	2795564	anml:insects	13684	7956	295	|	197043	anml:insects	13684	2617	152	|	n/a	contaminant(div)	prok:a-proteobacteria	99
ptg007500l	47979	2267,0,120,0,0,0,0	47858	|	Wolbachia endosymbiont (group B) of Ischnura elegans	2954021	prok:a-proteobacteria	47858	42674	1389	|	2954043	prok:a-proteobacteria	47858	41349	1377	|	28612	anml:insects	14310	7231	193	|	221926	anml:nematodes	11550	4363	191	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg007501l	28488	305,0,380,0,0,0,0	28430	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	28398	16180	721	|	2954010	prok:a-proteobacteria	28398	21858	693	|	218467	anml:insects	10582	4544	190	|	197161	anml:insects	10582	2980	174	|	n/a	contaminant(div)	prok:a-proteobacteria	100
