##[["GX taxonomy analysis report", 3, 1], {"git-rev": "v0.5.5-9-gfc836c1", "run-date": "Sat Oct 11 22:05:31 2025", "db": {"build-date": "2023-01-24", "seqs": 3025824, "Gbp": 709.264}, "run-info": {"agg-cvg": 0.50219, "asserted-div": "anml:insects", "inferred-primary-divs": ["anml:insects"], "corrected-primary-divs": ["anml:insects"], "genome-hash": "123b9128e3414282"}}]
#seq-id	seq-len	(xp,lc,co,n,mt,pt,pm)-len	cvg-by-all	sep1	tax-name-1	tax-id-1	div-1	cvg-by-div-1	cvg-by-tax-1	score-1	sep2	tax-id-2	div-2	cvg-by-div-2	cvg-by-tax-2	score-2	sep3	tax-id-3	div-3	cvg-by-div-3	cvg-by-tax-3	score-3	sep4	tax-id-4	div-4	cvg-by-div-4	cvg-by-tax-4	score-4	sep5	reserved	result	div	div_pct_cvg
ptg002309l	35672	0,35672,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002310l	59265	17,59248,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002311l	53291	0,53291,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002312l	72591	29,72561,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002313l	44106	0,44106,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002314l	31294	0,31294,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002315l	31663	0,31663,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002316l	29542	0,29542,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002317l	23441	0,23441,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002318l	47361	0,47361,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002319l	36894	0,36894,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002320l	65232	0,65232,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002321l	56259	0,56259,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002322l	102492	0,102492,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002323l	30824	0,30824,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002324l	95528	0,95528,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002325l	50494	0,50494,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002326l	34250	0,34250,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002327l	135175	0,135175,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002328l	29719	0,29719,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002329l	25522	0,25522,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002330l	35576	0,35576,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002331l	45830	0,45830,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002332l	23387	0,23387,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002333l	23536	0,23536,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002334l	36170	0,36170,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002335l	51286	0,51286,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002336l	56931	0,56931,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002337l	34559	0,34559,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002338l	26043	0,26043,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002339l	19622	0,19622,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002340l	60978	0,60978,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002341l	185800	0,185800,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002342l	18370	0,18370,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002343l	33441	0,33441,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002344l	44591	0,44591,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002345l	43539	0,43539,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002346l	38124	0,38124,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002347l	94093	0,94093,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002348l	362933	0,362933,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002349l	46308	0,46308,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002350l	63591	0,63591,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002351l	36486	0,36486,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002352l	53215	0,53215,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002353l	44471	0,44471,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002354l	29214	238,28976,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002355l	39139	0,39139,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002356l	80357	0,80357,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002357l	24940	0,24940,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002358l	37617	0,37617,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002359l	108988	0,108988,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002360l	79447	0,79447,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002361l	23224	0,23224,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002362l	84535	0,84535,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002363l	89458	0,89458,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002364l	56458	0,56458,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002365l	33269	0,33269,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002366l	80736	0,80736,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002367l	23619	0,23619,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002368l	38119	0,38119,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002369l	40130	0,40130,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002370l	89046	0,89046,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002371l	29244	0,29244,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002372l	102549	0,102549,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002373l	25266	0,25266,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002374l	31129	0,31129,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002375l	90219	1275,88944,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002376l	28359	0,28359,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002377l	42015	0,42015,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002378l	54582	0,54582,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002379l	102329	0,102329,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002380l	34025	0,34025,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002381l	29809	0,29809,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002382l	112173	0,112173,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002383l	42244	0,42244,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002384l	47719	0,47719,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002385l	118930	374,118430,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002386l	52674	0,52674,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002387l	69957	0,69957,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002388l	48387	0,48387,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002389l	134931	0,134931,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002390l	44821	0,44821,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002391l	236532	0,236532,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002392l	32987	0,32987,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002393l	23390	0,23390,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002394l	34587	0,34587,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002395l	24901	0,24901,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002396l	44084	2894,40673,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002397l	34690	92,34598,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002398l	49574	0,49574,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002399l	34673	0,34673,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002400l	27327	0,27327,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002401l	101593	0,101593,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002402l	67950	0,67950,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002403l	58726	10948,47778,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002404l	65640	0,65640,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002405l	55732	0,55732,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002406l	29159	0,29159,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002407l	34542	0,34542,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002408l	45435	0,45435,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002409l	29551	0,29551,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002410l	32255	0,32255,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002411l	56285	0,56285,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002412l	28399	0,28399,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002413l	45647	0,45647,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002414l	31670	0,31670,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002415l	31634	0,31634,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002416l	37844	0,37844,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002417l	112733	0,112733,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002418l	64673	0,64673,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002419l	69083	0,69083,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002420l	57803	0,57803,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002421l	56758	22897,18689,0,0,0,0,0	5669	|	Teleogryllus occipitalis	470939	anml:insects	5669	5669	178	|						|						|						|	n/a	repeat	anml:insects	10
ptg002422l	44182	0,44182,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002423l	51053	0,51053,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002424l	51175	0,51175,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002425l	30640	0,30640,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002426l	60052	0,60052,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002427l	33678	4105,7057,0,0,0,0,0	12839	|	Teleogryllus occipitalis	470939	anml:insects	11740	11740	331	|	95602	anml:crustaceans	1518	1518	42	|	8407	anml:amphibians	858	858	30	|						|	n/a	primary-div	anml:insects	35
ptg002428l	25413	25413,0,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002429l	25581	25548,0,0,0,0,0,0	24650	|	Teleogryllus occipitalis	470939	anml:insects	24650	24650	549	|						|						|						|	n/a	repeat	anml:insects	96
ptg002430l	25073	25007,0,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002431l	31814	31792,0,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002432l	20179	20169,0,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002433l	29511	23874,1213,0,0,0,0,0	2620	|	Teleogryllus occipitalis	470939	anml:insects	2311	2311	236	|	36100	anml:molluscs	309	309	19	|						|						|	n/a	repeat	anml:insects	8
ptg002434l	45377	23471,21674,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002435l	48709	0,48709,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002436l	28266	3950,2916,0,0,0,0,0	17268	|	Teleogryllus occipitalis	470939	anml:insects	16002	16002	336	|	310915	anml:fishes	2303	2303	94	|	150224	fung:budding yeasts	1475	1475	44	|	6579	anml:molluscs	821	821	29	|	n/a	primary-div	anml:insects	57
ptg002437l	67824	18153,497,0,0,0,0,0	31364	|	Teleogryllus occipitalis	470939	anml:insects	28371	27543	424	|	27687	anml:fishes	2391	2391	102	|	218467	anml:insects	28371	392	59	|	42254	anml:mammals	1517	1420	42	|	n/a	primary-div	anml:insects	42
ptg002438l	47365	5703,5265,0,0,0,0,0	31432	|	Teleogryllus occipitalis	470939	anml:insects	31039	30085	534	|	7454	anml:insects	31039	1757	60	|	2008363	fung:basidiomycetes	1309	1309	38	|						|	n/a	primary-div	anml:insects	66
ptg002439l	40757	18493,219,2560,0,0,0,0	23246	|	Teleogryllus occipitalis	470939	anml:insects	22856	22374	474	|	114398	anml:insects	22856	777	158	|	210409	anml:crustaceans	3999	3724	148	|	6706	anml:crustaceans	3999	3055	146	|	n/a	primary-div	anml:insects	56
ptg002440l	28222	20748,128,0,0,0,0,0	4360	|	Teleogryllus occipitalis	470939	anml:insects	4360	4360	184	|						|						|						|	n/a	repeat	anml:insects	15
ptg002441l	24292	17295,185,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002442l	29591	4786,6851,0,0,0,0,0	15596	|	Teleogryllus occipitalis	470939	anml:insects	15040	15040	379	|	9606	anml:primates	1663	948	34	|	9541	anml:primates	1663	715	32	|	6579	anml:molluscs	706	706	28	|	n/a	primary-div	anml:insects	51
ptg002443l	114978	13174,101804,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002444l	41744	4946,36798,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002445l	34513	5278,2792,0,0,0,0,0	25619	|	Teleogryllus occipitalis	470939	anml:insects	25619	25619	506	|						|						|						|	n/a	primary-div	anml:insects	74
ptg002446l	41532	33938,0,0,0,0,0,0	3081	|	Ischnura elegans	197161	anml:insects	3081	3081	84	|						|						|						|	n/a	repeat	anml:insects	7
ptg002447l	31288	24882,3332,0,0,0,0,0	241	|	Nestor notabilis	176057	anml:birds	241	241	17	|						|						|						|	n/a	repeat	anml:birds	1
ptg002448l	36478	0,36478,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002449l	116988	11289,105699,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002450l	32080	0,32080,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002451l	32825	20707,0,4060,0,0,0,0	9698	|	Teleogryllus occipitalis	470939	anml:insects	9455	9030	591	|	431949	anml:insects	9455	6039	376	|	1232801	anml:crustaceans	5201	4974	279	|	144512	anml:nematodes	5419	4902	266	|	n/a	repeat	anml:insects	29
ptg002452l	21363	9543,522,4640,0,0,0,0	9002	|	Teleogryllus occipitalis	470939	anml:insects	8945	8610	590	|	2015173	anml:insects	8945	5704	374	|	360698	anml:rotifers	5386	5294	307	|	1232801	anml:crustaceans	5048	4858	279	|	n/a	repeat	anml:insects	42
ptg002453l	65697	40735,3580,0,0,0,0,0	15245	|	Teleogryllus occipitalis	470939	anml:insects	10249	7975	179	|	2607531	anml:molluscs	1600	1600	75	|	170555	anml:insects	10249	925	54	|	6087	anml:basal metazoans	2053	2053	53	|	n/a	repeat	anml:insects	16
ptg002454l	47573	33656,522,4920,0,0,0,0	10397	|	Teleogryllus occipitalis	470939	anml:insects	9684	9132	593	|	197161	anml:insects	9684	6065	361	|	360698	anml:rotifers	5543	5484	307	|	46514	anml:echinoderms	5742	5742	287	|	n/a	repeat	anml:insects	20
ptg002455l	68449	53551,0,4760,0,0,0,0	10811	|	Teleogryllus occipitalis	470939	anml:insects	10234	9550	595	|	197161	anml:insects	10234	6296	370	|	360698	anml:rotifers	5684	5635	307	|	1232801	anml:crustaceans	5353	4956	276	|	n/a	repeat	anml:insects	15
ptg002456l	47321	33075,522,4740,0,0,0,0	11347	|	Teleogryllus occipitalis	470939	anml:insects	10706	10175	598	|	197161	anml:insects	10706	6041	373	|	360698	anml:rotifers	5815	5766	308	|	1232801	anml:crustaceans	5790	4969	275	|	n/a	repeat	anml:insects	23
ptg002457l	33855	29062,193,1480,0,0,0,0	3702	|	Teleogryllus occipitalis	470939	anml:insects	3268	2814	331	|	37344	anml:insects	3268	1905	226	|	95602	anml:crustaceans	2347	1982	188	|	6687	anml:crustaceans	2347	1961	173	|	n/a	repeat	anml:insects	10
ptg002458l	40670	27206,522,4720,0,0,0,0	10734	|	Teleogryllus occipitalis	470939	anml:insects	10324	9961	598	|	197161	anml:insects	10324	6148	373	|	360698	anml:rotifers	5453	5368	307	|	1232801	anml:crustaceans	5267	4930	276	|	n/a	repeat	anml:insects	25
ptg002459l	42108	30531,522,4620,0,0,0,0	10792	|	Teleogryllus occipitalis	470939	anml:insects	10285	9808	584	|	197161	anml:insects	10285	5743	371	|	360698	anml:rotifers	5418	5342	304	|	1232801	anml:crustaceans	5224	4823	272	|	n/a	repeat	anml:insects	24
ptg002460l	47227	34141,0,4080,0,0,0,0	10998	|	Teleogryllus occipitalis	470939	anml:insects	10763	10025	597	|	197161	anml:insects	10763	6261	359	|	1232801	anml:crustaceans	5243	4820	268	|	144512	anml:nematodes	4800	4568	256	|	n/a	repeat	anml:insects	23
ptg002461l	46964	33026,537,4180,0,0,0,0	11328	|	Teleogryllus occipitalis	470939	anml:insects	11178	10668	598	|	197161	anml:insects	11178	6022	372	|	1232801	anml:crustaceans	5320	5022	276	|	144512	anml:nematodes	5087	4772	266	|	n/a	repeat	anml:insects	24
ptg002462l	33527	21967,0,4860,0,0,0,0	10269	|	Teleogryllus occipitalis	470939	anml:insects	9736	9479	596	|	197161	anml:insects	9736	6092	371	|	360698	anml:rotifers	5409	5258	305	|	1232801	anml:crustaceans	5234	4842	278	|	n/a	repeat	anml:insects	29
ptg002463l	40614	27714,0,4160,0,0,0,0	10444	|	Teleogryllus occipitalis	470939	anml:insects	10178	9812	599	|	197161	anml:insects	10178	6116	373	|	144512	anml:nematodes	5120	4877	267	|	329046	fung:chytrids	4837	4837	250	|	n/a	repeat	anml:insects	25
ptg002464l	43926	31200,0,4120,0,0,0,0	11575	|	Teleogryllus occipitalis	470939	anml:insects	11066	10739	602	|	197161	anml:insects	11066	6057	373	|	1232801	anml:crustaceans	5416	5004	280	|	144512	anml:nematodes	5740	4895	266	|	n/a	repeat	anml:insects	25
ptg002465l	33332	21196,0,4660,0,0,0,0	10431	|	Teleogryllus occipitalis	470939	anml:insects	10101	9724	593	|	431949	anml:insects	10101	6101	377	|	360698	anml:rotifers	5548	5408	306	|	1232801	anml:crustaceans	5351	4988	275	|	n/a	repeat	anml:insects	30
ptg002466l	26009	14429,24,4140,0,0,0,0	9550	|	Teleogryllus occipitalis	470939	anml:insects	9270	8977	597	|	431949	anml:insects	9270	6182	377	|	1232801	anml:crustaceans	5367	4853	279	|	144512	anml:nematodes	5476	4893	267	|	n/a	repeat	anml:insects	36
ptg002467l	25794	14731,531,3920,0,0,0,0	7745	|	Teleogryllus occipitalis	470939	anml:insects	7745	7463	527	|	431949	anml:insects	7745	4688	338	|	6579	anml:molluscs	4416	4222	268	|	46514	anml:echinoderms	4475	4475	249	|	n/a	repeat	anml:insects	30
ptg002468l	37338	24459,23,4360,0,0,0,0	10635	|	Teleogryllus occipitalis	470939	anml:insects	10168	9780	592	|	197161	anml:insects	10168	6012	374	|	46514	anml:echinoderms	5396	5396	286	|	1232801	anml:crustaceans	5387	4938	276	|	n/a	repeat	anml:insects	27
ptg002469l	32917	20852,14,4260,0,0,0,0	10116	|	Teleogryllus occipitalis	470939	anml:insects	9762	9208	597	|	431949	anml:insects	9762	6264	378	|	1232801	anml:crustaceans	5207	4839	279	|	144512	anml:nematodes	5431	4892	266	|	n/a	repeat	anml:insects	30
ptg002470l	25409	2976,3339,0,0,0,0,0	9825	|	Teleogryllus occipitalis	470939	anml:insects	9825	9825	321	|						|						|						|	n/a	primary-div	anml:insects	39
ptg002471l	28588	12389,3235,0,0,0,0,0	7708	|	Teleogryllus occipitalis	470939	anml:insects	6920	6920	220	|	310915	anml:fishes	1138	1138	38	|						|						|	n/a	repeat	anml:insects	24
ptg002472l	30239	0,30239,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002473l	35336	0,35336,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002474l	28622	0,28622,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002475l	58932	0,58932,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002476l	46633	0,46633,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002477l	37579	0,37579,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002478l	33111	20302,522,4160,0,0,0,0	11494	|	Teleogryllus occipitalis	470939	anml:insects	11139	10740	601	|	431949	anml:insects	11139	5914	376	|	1232801	anml:crustaceans	5415	4947	279	|	144512	anml:nematodes	5778	4896	263	|	n/a	repeat	anml:insects	34
ptg002479l	28312	16521,0,4160,0,0,0,0	9962	|	Teleogryllus occipitalis	470939	anml:insects	9858	9334	593	|	431949	anml:insects	9858	5996	376	|	1232801	anml:crustaceans	5163	4923	279	|	144512	anml:nematodes	5465	4867	263	|	n/a	repeat	anml:insects	35
ptg002480l	62008	48341,33,4160,0,0,0,0	10306	|	Teleogryllus occipitalis	470939	anml:insects	10039	9533	595	|	197161	anml:insects	10039	6235	363	|	1232801	anml:crustaceans	5130	4809	279	|	144512	anml:nematodes	5010	4812	266	|	n/a	repeat	anml:insects	16
ptg002481l	35868	23014,522,4160,0,0,0,0	13060	|	Teleogryllus occipitalis	470939	anml:insects	12466	11714	597	|	431949	anml:insects	12466	6258	376	|	1232801	anml:crustaceans	5534	5053	279	|	144512	anml:nematodes	5757	4931	266	|	n/a	repeat	anml:insects	35
ptg002482l	45655	32370,0,4000,0,0,0,0	11086	|	Teleogryllus occipitalis	470939	anml:insects	10742	10021	600	|	197161	anml:insects	10742	6286	373	|	1232801	anml:crustaceans	5460	4989	279	|	144512	anml:nematodes	5295	4850	266	|	n/a	repeat	anml:insects	24
ptg002483l	33050	20394,522,4700,0,0,0,0	10023	|	Teleogryllus occipitalis	470939	anml:insects	9784	9264	592	|	431949	anml:insects	9784	6088	375	|	360698	anml:rotifers	5368	5308	306	|	1232801	anml:crustaceans	5146	4878	278	|	n/a	repeat	anml:insects	30
ptg002484l	39408	26776,0,4320,0,0,0,0	11960	|	Teleogryllus occipitalis	470939	anml:insects	11356	10401	584	|	1437191	anml:insects	11356	5869	342	|	9244	anml:birds	6058	6058	270	|	144512	anml:nematodes	4699	4628	251	|	n/a	repeat	anml:insects	29
ptg002485l	27544	15475,522,3900,0,0,0,0	10575	|	Teleogryllus occipitalis	470939	anml:insects	10396	9883	593	|	431949	anml:insects	10396	6066	376	|	1232801	anml:crustaceans	5203	4910	279	|	144512	anml:nematodes	5120	4866	263	|	n/a	repeat	anml:insects	38
ptg002486l	32486	23546,0,3020,0,0,0,0	7046	|	Teleogryllus occipitalis	470939	anml:insects	6934	6400	469	|	431949	anml:insects	6934	3603	294	|	6579	anml:molluscs	3522	3222	241	|	46514	anml:echinoderms	3357	3357	224	|	n/a	repeat	anml:insects	21
ptg002487l	26341	0,26341,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002488l	41668	0,41668,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002489l	35792	0,35792,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002490l	59669	0,58909,0,0,0,0,0	1265	|	Ischnura elegans	197161	anml:insects	1265	1025	76	|	431949	anml:insects	1265	880	57	|						|						|	n/a	repeat	anml:insects	2
ptg002491l	53411	0,53411,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002492l	44623	4315,40308,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002493l	41044	0,41044,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002494l	26102	0,26102,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002495l	196636	0,196636,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002496l	53356	0,53356,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002497l	43983	21082,1237,0,0,0,0,0	14671	|	Teleogryllus occipitalis	470939	anml:insects	14671	14671	349	|						|						|						|	n/a	repeat	anml:insects	33
ptg002498l	29540	0,29540,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002499l	102390	0,102390,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002500l	37438	23,37410,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002501l	39899	0,39899,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002502l	23585	0,23585,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002503l	77803	0,77803,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002504l	20666	20652,0,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002505l	40359	40336,0,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002506l	38238	38116,0,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002507l	39615	39609,0,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002508l	35315	22147,13168,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002509l	48655	3058,45597,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002510l	29844	20103,0,2140,0,0,0,0	9419	|	Teleogryllus occipitalis	470939	anml:insects	8833	7905	500	|	197161	anml:insects	8833	4625	313	|	360698	anml:rotifers	4112	3702	247	|	96890	anml:rotifers	4112	3612	245	|	n/a	repeat	anml:insects	30
